alebris_adj	positive
inhonestus_adj	negative
abiectus_adj	negative
persuasibilis_adj	positive
facinorosus_adj	negative
spiritalis_adj	neutral
iacinthinus_adj	neutral
squamosus_adj	neutral
hebes_adj	negative
immoderatus_adj	negative
suppositicius_adj	neutral
interritus_adj	positive
spirabilis_adj	neutral
indiligens_adj	negative
sospes_adj	positive
uictoriosus_adj	positive
necopmus_adj	negative
praedulcis_adj	positive
temperans_adj	positive
nitidus_adj	positive
permitialis_adj	negative
insuauis_adj	negative
naufragus_adj	negative
artutus_adj	positive
mundus_adj	positive
confusus_adj	negative
indubius_adj	positive
philologus_adj	neutral
pompatus_adj	positive
indispositus_adj	negative
noxalis_adj	negative
pote_adj	neutral
dubitabilis_adj	negative
ceruicosus_adj	negative
adrogans_adj	negative
illegalis_adj	negative
uaciuus_adj	neutral
prouectus_adj	neutral
squalidus_adj	negative
radioactiuus_adj	negative
inopinatus_adj	negative
gemellus_adj	neutral
unanimis_adj	positive
dissonus_adj	negative
ueternosus_adj	negative
immedicabilis_adj	negative
indecoris_adj	negative
sanguinans_adj	negative
languidulus_adj	negative
adcuratus_adj	positive
percautus_adj	positive
pompaticus_adj	positive
uastus_adj	negative
canceratus_adj	negative
funebris_adj	negative
onustus_adj	negative
acosmon_adj	negative
monstruosus_adj	negative
pallidulus_adj	negative
peraccommodatus_adj	positive
concupiens_adj	negative
circumtonsus_adj	neutral
stridulus_adj	neutral
saluus_adj	positive
inclinatus_adj	neutral
durateus_adj	neutral
uigens_adj	positive
inscrutabilis_adj	neutral
petulans_adj	negative
strenuus_adj	positive
scelestus_adj	negative
crisimus_adj	neutral
interfusus_adj	neutral
indeficiens_adj	neutral
hagios_adj	positive
ligneolus_adj	neutral
properatus_adj	neutral
insomnis_adj	negative
intractabilis_adj	neutral
suspiriosus_adj	negative
praerapidus_adj	positive
offirmatus_adj	positive
repositus_adj	neutral
cooperatiuus_adj	positive
consonus_adj	positive
subditicius_adj	negative
gratuitus_adj	positive
radicalis_adj	neutral
prophylacticus_adj	positive
misellus_adj	negative
exsequialis_adj	negative
meritus_adj	positive
sacer_adj	positive
ebriacus_adj	negative
specularis_adj	neutral
brunneus_adj	neutral
arenosus_adj	neutral
grossus_adj	negative
causticus_adj	negative
peccatorius_adj	negative
formidabilis_adj	negative
inuoluntarius_adj	neutral
musteus_adj	neutral
comis_adj	positive
jucundus_adj	positive
luculentus_adj	positive
genitalis_adj	neutral
aenus_adj	neutral
insufficiens_adj	negative
effluxus_adj	neutral
aequiparabilis_adj	neutral
summorosus_adj	negative
camurus_adj	neutral
creper_adj	negative
triuialis_adj	neutral
spurcatus_adj	negative
conclamatus_adj	positive
exanimalis_adj	negative
incongruus_adj	negative
aspernabilis_adj	negative
trimus_adj	neutral
superans_adj	positive
chalceus_adj	neutral
pluuiosus_adj	neutral
semotus_adj	neutral
iocularius_adj	positive
singularis_adj	neutral
columis_adj	positive
cicinus_adj	neutral
potens_adj	positive
dejunctus_adj	neutral
optumus_adj	positive
hiulcus_adj	negative
inusitatus_adj	negative
innoxius_adj	positive
corporatus_adj	neutral
moratus_adj	positive
ursinus_adj	neutral
maerens_adj	negative
harenosus_adj	neutral
modificatus_adj	neutral
consucidus_adj	neutral
oleosus_adj	neutral
improbulus_adj	negative
albidus_adj	negative
praecipuus_adj	neutral
obesus_adj	negative
inexcusabilis_adj	negative
leuigatus_adj	neutral
improportionabilis_adj	negative
inuictus_adj	positive
uisibilis_adj	neutral
marmus_adj	neutral
imperialis_adj	neutral
cubans_adj	neutral
ueteranus_adj	positive
sputatilicus_adj	negative
permediocris_adj	negative
inconcessus_adj	neutral
sophus_adj	positive
excors_adj	negative
faeceus_adj	negative
pelagius_adj	neutral
quartus_adj	neutral
facinerosus_adj	negative
dignus_adj	positive
electus_adj	positive
inormis_adj	negative
ingenuus_adj	positive
perturpis_adj	negative
capitarius_adj	neutral
horridus_adj	negative
morus_adj	negative
flabilis_adj	neutral
optimisticus_adj	positive
caligineus_adj	negative
luridus_adj	negative
dulcis_adj	positive
soldus_adj	positive
duplex_adj	neutral
desiderabilis_adj	positive
conspicuus_adj	positive
auens_adj	positive
ultumus_adj	neutral
aspectabilis_adj	neutral
hyacinthinus_adj	neutral
campanus_adj	neutral
spurcidicus_adj	negative
indupeditus_adj	negative
blouius_adj	neutral
mythicon_adj	neutral
subinuisus_adj	negative
stabilis_adj	positive
obuius_adj	negative
pereruditus_adj	positive
distans_adj	neutral
formosulus_adj	positive
infirmis_adj	negative
circumlatitius_adj	neutral
sententiosus_adj	neutral
demissus_adj	negative
secretus_adj	neutral
pannuceus_adj	negative
commictilis_adj	negative
fascisticus_adj	negative
duriusculus_adj	negative
ardens_adj	positive
paruus_adj	neutral
uiuatus_adj	neutral
perdelirus_adj	negative
propitius_adj	positive
auctorizabilis_adj	negative
mutilus_adj	negative
caputalis_adj	negative
intortus_adj	neutral
significans_adj	positive
apsolutus_adj	positive
rabiosulus_adj	negative
controuersiosus_adj	negative
annuus_adj	neutral
excelsus_adj	positive
suspiciosus_adj	negative
crocinus_adj	neutral
incolomis_adj	positive
inabsolutus_adj	negative
parens_adj	positive
praecalidus_adj	neutral
aduorsabilis_adj	negative
conquisitus_adj	negative
perpetualis_adj	neutral
orthodoxus_adj	positive
cassus_adj	negative
auctifer_adj	positive
amens_adj	negative
percomis_adj	positive
flexanimus_adj	neutral
superuacuaneus_adj	negative
ferrugineus_adj	neutral
declamatorius_adj	neutral
uenustus_adj	positive
posterior_adj	neutral
dedecorosus_adj	negative
piisimus_adj	positive
eternus_adj	neutral
claudus_adj	negative
objectiuus_adj	neutral
minutus_adj	neutral
obstipus_adj	negative
contrajuris_adj	negative
caeles_adj	positive
clamorosus_adj	negative
illaetabilis_adj	negative
inputribilis_adj	positive
surrepticius_adj	negative
pulicarius_adj	negative
algificus_adj	neutral
plerique_adj	neutral
consultus_adj	positive
lyricus_adj	neutral
perciuilis_adj	positive
populabundus_adj	negative
nidificus_adj	neutral
inpius_adj	negative
pergrandis_adj	neutral
canticus_adj	neutral
recens_adj	neutral
azymus_adj	positive
cumulatus_adj	positive
eugeneus_adj	positive
uicinus_adj	neutral
repostus_adj	neutral
sincerus_adj	positive
alcyonidus_adj	neutral
uegrandis_adj	neutral
centenarius_adj	neutral
fatalis_adj	neutral
inurbanus_adj	negative
sensualis_adj	positive
sufficiens_adj	neutral
inclitus_adj	positive
innocuus_adj	positive
illutus_adj	negative
curuatus_adj	neutral
ceremonialis_adj	neutral
delumbis_adj	negative
periculosus_adj	negative
uigoratus_adj	positive
cunctalis_adj	neutral
flauens_adj	neutral
insipiens_adj	negative
exhaustus_adj	negative
cicilinus_adj	neutral
falsiloquus_adj	negative
comminatiuus_adj	negative
pacatus_adj	positive
continnatus_adj	neutral
artificialis_adj	neutral
seminudus_adj	neutral
adtenuatus_adj	negative
grauidus_adj	neutral
inmaculatus_adj	positive
capitalis_adj	negative
coloratilis_adj	neutral
laeuus_adj	negative
inaequabilis_adj	neutral
clandestinus_adj	negative
reuerendus_adj	positive
tumidus_adj	negative
malignans_adj	negative
necessis_adj	neutral
distinctus_adj	positive
nouicius_adj	neutral
agilis_adj	positive
coenosus_adj	negative
puter_adj	negative
comoedicus_adj	neutral
crapulatus_adj	negative
symposiacus_adj	neutral
exploratus_adj	neutral
erroneus_adj	neutral
diualiis_adj	positive
irascibilis_adj	negative
ualidus_adj	positive
oblitterus_adj	negative
glorificus_adj	positive
ominosus_adj	negative
crepulus_adj	neutral
sollers_adj	positive
maestificus_adj	negative
dissolutus_adj	negative
orbus_adj	negative
inoblitus_adj	neutral
sceleratus_adj	negative
anhelus_adj	neutral
alsus_adj	neutral
celebrabilis_adj	positive
praefractus_adj	positive
commodus_adj	positive
inexhaustus_adj	positive
inrationabilis_adj	negative
epicus_adj	neutral
faustus_adj	positive
auenarius_adj	neutral
pannosus_adj	negative
altilis_adj	neutral
medius_adj	neutral
problematicus_adj	negative
intentionalis_adj	neutral
honorarius_adj	neutral
utillimus_adj	positive
measurabilis_adj	neutral
plenarius_adj	positive
consequens_adj	neutral
purus_adj	positive
tuus_adj	neutral
paratus_adj	positive
execrabilis_adj	negative
uniuersalis_adj	neutral
intestinus_adj	neutral
uiolentus_adj	negative
feruidus_adj	negative
colonarius_adj	neutral
sollemnis_adj	neutral
bipedalis_adj	neutral
magnus_adj	neutral
multus_adj	neutral
bonus_adj	positive
Romanus_adj	neutral
primus_adj	positive
nouus_adj	positive
grauis_adj	negative
miser_adj	negative
longus_adj	neutral
certus_adj	positive
fortis_adj	positive
malus_adj	negative
leuis_adj	neutral
publicus_adj	neutral
propior_adj	neutral
par_adj	positive
uetus_adj	neutral
ingens_adj	negative
altus_adj	positive
alienus_adj	negative
ceterus_adj	neutral
honestus_adj	positive
clarus_adj	positive
similis_adj	neutral
paucus_adj	neutral
turpis_adj	negative
communis_adj	neutral
reliquus_adj	neutral
uerus_adj	positive
singulus_adj	neutral
humanus_adj	neutral
gratus_adj	positive
necesse_adj	positive
aequus_adj	positive
liber_adj	positive
laetus_adj	positive
durus_adj	negative
tristis_adj	negative
plenus_adj	neutral
satis_adj	positive
exter_adj	neutral
tertius_adj	neutral
immortalis_adj	positive
tutus_adj	positive
prior_adj	positive
nobilis_adj	positive
secundus_adj	neutral
notus_adj	neutral
saeuus_adj	negative
facilis_adj	positive
pulcher_adj	positive
felix_adj	positive
uarius_adj	neutral
improbus_adj	negative
falsus_adj	negative
integer_adj	positive
praesens_adj	neutral
iustus_adj	positive
utilis_adj	positive
amplus_adj	neutral
inuitus_adj	negative
posterus_adj	neutral
antiquus_adj	neutral
ultimus_adj	neutral
dubius_adj	negative
ingratus_adj	negative
incertus_adj	negative
tenuis_adj	neutral
patrius_adj	neutral
beatus_adj	positive
difficilis_adj	negative
uniuersus_adj	neutral
sanctus_adj	positive
diues_adj	positive
ciuilis_adj	positive
nudus_adj	neutral
contentus_adj	positive
regius_adj	neutral
proprius_adj	neutral
iratus_adj	negative
mirus_adj	positive
aureus_adj	positive
ignotus_adj	negative
necessarius_adj	neutral
iniquus_adj	negative
armatus_adj	neutral
diuinus_adj	positive
iucundus_adj	positive
uiuus_adj	neutral
militaris_adj	neutral
scepticismus_noun	neutral
expugnatio_noun	positive
fornax_noun	neutral
rhythmus_noun	neutral
exempoator_noun	positive
alacritas_noun	positive
tata_noun	neutral
documen_noun	neutral
fundaitor_noun	neutral
opscenitas_noun	negative
ansula_noun	neutral
ignoratio_noun	negative
ardelio_noun	positive
intemperantia_noun	negative
arrabo_noun	neutral
furor_noun	negative
delatura_noun	negative
reclamatio_noun	neutral
simulacrum_noun	neutral
interstitio_noun	neutral
conea_noun	neutral
certamen_noun	positive
cultrix_noun	neutral
duplicitas_noun	negative
mensula_noun	neutral
ferocitas_noun	negative
facetia_noun	neutral
conplementum_noun	neutral
postulatus_noun	neutral
praesuppositio_noun	neutral
auaritia_noun	negative
diabathrum_noun	neutral
caecutientia_noun	negative
aequiperatio_noun	neutral
compilatio_noun	negative
necopinans_noun	negative
periitia_noun	negative
lardum_noun	neutral
auditorium_noun	neutral
circuitus_noun	neutral
fornicatio_noun	negative
prohoemium_noun	neutral
foetor_noun	negative
iuuenca_noun	neutral
suauitudo_noun	positive
sophos_noun	positive
adgressus_noun	positive
autocthon_noun	neutral
crepido_noun	neutral
plebecula_noun	negative
anhelitor_noun	negative
osculum_noun	neutral
narratio_noun	neutral
adgnomen_noun	neutral
absentia_noun	negative
catinus_noun	neutral
repertum_noun	neutral
compages_noun	positive
honos_noun	positive
susurratio_noun	neutral
aduentor_noun	neutral
exquaesitor_noun	neutral
nequitia_noun	negative
arsen_noun	neutral
astaphis_noun	neutral
mordicatio_noun	neutral
cuticula_noun	neutral
astrologia_noun	neutral
inmemoratio_noun	negative
cariota_noun	neutral
confortatio_noun	positive
laserpicium_noun	neutral
burdunculus_noun	neutral
adtrectatus_noun	neutral
defenstrix_noun	neutral
candor_noun	positive
cliuus_noun	neutral
cacatus_noun	neutral
hortamen_noun	positive
callaina_noun	neutral
arietatio_noun	neutral
scientia_noun	neutral
hospita_noun	positive
conquestus_noun	negative
coactile_noun	neutral
aduocatus_noun	neutral
postprincipia_noun	neutral
dictatura_noun	neutral
antistatus_noun	positive
celator_noun	negative
successio_noun	neutral
citocacium_noun	neutral
peccator_noun	negative
correspondentia_noun	neutral
inceptio_noun	neutral
facies_noun	neutral
coctio_noun	neutral
inperfectio_noun	negative
tapete_noun	neutral
excidium_noun	negative
citatus_noun	negative
colletis_noun	neutral
transmigratio_noun	neutral
correptio_noun	negative
myxus_noun	neutral
appenditium_noun	neutral
tonium_noun	neutral
pontus_noun	neutral
pellis_noun	neutral
apsentia_noun	negative
sanctuarium_noun	positive
appellatio_noun	neutral
scortillum_noun	negative
scaphium_noun	neutral
arcitectus_noun	neutral
euolutio_noun	neutral
abortio_noun	negative
litigium_noun	negative
cimeliarcha_noun	neutral
fatuus_noun	negative
disidium_noun	negative
flexibilitas_noun	neutral
conpressor_noun	negative
exhonoratio_noun	negative
mundities_noun	positive
sectator_noun	neutral
herus_noun	neutral
adparentia_noun	neutral
uenetum_noun	neutral
suspiritus_noun	negative
uaticinatio_noun	neutral
pollex_noun	neutral
nocumentum_noun	negative
opilio_noun	neutral
oesypum_noun	neutral
rapacida_noun	negative
saltatio_noun	neutral
moderamen_noun	neutral
eq_noun	neutral
prouerbium_noun	neutral
quisquilia_noun	negative
scrutinium_noun	neutral
tumultuatio_noun	negative
trabs_noun	neutral
contubernalis_noun	positive
amandatio_noun	negative
exinanitio_noun	negative
animatus_noun	neutral
adser_noun	neutral
lacus_noun	neutral
contumacia_noun	negative
cauculator_noun	neutral
cannabis_noun	neutral
suffimentum_noun	neutral
cauillatus_noun	negative
responsabilitas_noun	neutral
aestimatus_noun	neutral
paracletus_noun	positive
indiligentia_noun	negative
indagatus_noun	neutral
sutura_noun	neutral
altarium_noun	neutral
afa_noun	neutral
conmemoramentum_noun	neutral
dextera_noun	neutral
adjutus_noun	positive
constuprator_noun	negative
imputatio_noun	negative
taciturnitas_noun	neutral
porculus_noun	neutral
angarus_noun	neutral
tussis_noun	neutral
census_noun	neutral
querella_noun	negative
negotiatio_noun	neutral
blatta_noun	neutral
percontatio_noun	neutral
crambe_noun	neutral
securitas_noun	positive
adsentatio_noun	positive
trabes_noun	neutral
sicarius_noun	negative
focus_noun	neutral
glomus_noun	neutral
defectibilitas_noun	negative
proteruitas_noun	negative
thea_noun	neutral
uerbum_noun	neutral
auctumnus_noun	neutral
tristities_noun	negative
lien_noun	negative
simultas_noun	negative
eileton_noun	neutral
lanterna_noun	neutral
beatitas_noun	positive
amaritudo_noun	negative
complexus_noun	neutral
adinuentio_noun	neutral
caltha_noun	neutral
anus_noun	neutral
discriptio_noun	neutral
risus_noun	neutral
occisio_noun	negative
cooperatio_noun	positive
conscia_noun	negative
moestitudo_noun	negative
maliuolentia_noun	negative
cupido_noun	negative
detectio_noun	positive
positio_noun	neutral
armigera_noun	neutral
batis_noun	neutral
brassica_noun	neutral
opprobrium_noun	negative
persecutio_noun	neutral
caldor_noun	neutral
repertor_noun	neutral
captiuncula_noun	negative
inmanitas_noun	negative
barython_noun	neutral
uerisimilitudo_noun	neutral
trophaeum_noun	positive
crepitacillum_noun	neutral
captiuitas_noun	negative
anamnesis_noun	neutral
pix_noun	neutral
subsidiarius_noun	neutral
defensator_noun	neutral
innuleus_noun	neutral
ethologus_noun	neutral
coquus_noun	neutral
intellectus_noun	neutral
furtum_noun	negative
rasorium_noun	neutral
lancinatio_noun	negative
photographia_noun	neutral
adoratio_noun	positive
ruta_noun	neutral
cantatio_noun	neutral
memoriola_noun	neutral
capillatura_noun	neutral
elapsus_noun	neutral
drama_noun	neutral
adlegatio_noun	neutral
odoratus_noun	neutral
rationalis_noun	neutral
promontorium_noun	neutral
exhalatio_noun	negative
adcretio_noun	neutral
aeroplaniga_noun	neutral
cerua_noun	neutral
numerarius_noun	neutral
ammentum_noun	neutral
chalcas_noun	neutral
archetypon_noun	neutral
conductum_noun	neutral
obseruantia_noun	neutral
transpiratio_noun	neutral
praerogatiua_noun	neutral
extimum_noun	neutral
offensa_noun	negative
adrectarium_noun	neutral
fortunium_noun	positive
obstaculum_noun	negative
sanctus_noun	positive
coaequalis_noun	neutral
decidiculum_noun	neutral
pinus_noun	neutral
aedifex_noun	neutral
linteolum_noun	neutral
oleum_noun	neutral
tapes_noun	neutral
odontalgia_noun	neutral
considerantia_noun	neutral
reprehensio_noun	negative
artificium_noun	neutral
obligatio_noun	neutral
melote_noun	neutral
lectica_noun	neutral
attractio_noun	neutral
saccus_noun	neutral
gorytus_noun	neutral
cleptes_noun	negative
monile_noun	neutral
terrorismus_noun	negative
immortalis_noun	positive
liquamen_noun	neutral
constructio_noun	neutral
pecten_noun	neutral
gelda_noun	neutral
axedo_noun	neutral
felo_noun	negative
attributum_noun	neutral
inuentor_noun	neutral
diagramma_noun	neutral
heth_noun	neutral
cappari_noun	neutral
aer_noun	neutral
desponsatio_noun	neutral
orphanus_noun	negative
coadjutor_noun	positive
detractio_noun	negative
nepos_noun	neutral
homicida_noun	negative
tignum_noun	neutral
pýramis_noun	neutral
deceptio_noun	negative
conjectatio_noun	neutral
fruticetum_noun	neutral
conuersa_noun	neutral
tabella_noun	neutral
pleuina_noun	neutral
battuarium_noun	neutral
debilitas_noun	negative
conlator_noun	neutral
deflexus_noun	neutral
chema_noun	neutral
nucleus_noun	neutral
diaphragma_noun	neutral
meritum_noun	positive
cautio_noun	positive
indigena_noun	neutral
conligatio_noun	neutral
aduersum_noun	negative
foeditas_noun	negative
temperantia_noun	positive
pedis_noun	neutral
populus_noun	neutral
spiculum_noun	neutral
dilapsio_noun	negative
fodorus_noun	neutral
coccymelum_noun	neutral
permities_noun	negative
jocundiatas_noun	positive
coagmentarius_noun	neutral
confessionale_noun	neutral
orexis_noun	negative
caussidicus_noun	neutral
uituperatio_noun	negative
sedile_noun	neutral
ambiguitas_noun	negative
statera_noun	neutral
mazer_noun	negative
permissus_noun	neutral
combustio_noun	neutral
cellarium_noun	neutral
pharmacopola_noun	neutral
capsula_noun	neutral
impassibilitas_noun	negative
confiscator_noun	neutral
ichnographia_noun	neutral
cyprinus_noun	neutral
cinematographeum_noun	neutral
proditrix_noun	negative
trepiditas_noun	negative
strenuitas_noun	positive
columba_noun	neutral
epigrammatum_noun	neutral
applicatio_noun	neutral
talus_noun	neutral
mensa_noun	neutral
accusator_noun	neutral
pyrobolus_noun	neutral
problema_noun	neutral
anancites_noun	neutral
carnis_noun	neutral
exsistimatio_noun	positive
fabula_noun	neutral
bacchatio_noun	neutral
ceremonia_noun	neutral
cambium_noun	neutral
deprecator_noun	positive
impaciencia_noun	negative
nepa_noun	neutral
deuorsorium_noun	neutral
accubitatio_noun	neutral
hira_noun	neutral
documentum_noun	neutral
marca_noun	neutral
repulsus_noun	negative
materia_noun	neutral
allubentia_noun	neutral
compar_noun	neutral
agnomen_noun	neutral
posteritas_noun	neutral
connubium_noun	positive
absortio_noun	positive
physiologus_noun	neutral
stillicidium_noun	negative
appreciatum_noun	positive
elaboratio_noun	negative
aequiparatio_noun	neutral
adnomentum_noun	neutral
aeriportus_noun	neutral
circen_noun	neutral
bipertitio_noun	neutral
architectus_noun	neutral
saccatum_noun	neutral
saburra_noun	neutral
propinquitas_noun	neutral
aggressura_noun	positive
noxia_noun	negative
introductio_noun	neutral
solitudo_noun	negative
conium_noun	neutral
cocionatura_noun	neutral
dissimulator_noun	negative
crimen_noun	negative
iustitium_noun	negative
phthongus_noun	neutral
exagoga_noun	neutral
destinatarius_noun	neutral
messor_noun	neutral
conscriptio_noun	neutral
prex_noun	neutral
cappella_noun	neutral
comparatio_noun	neutral
indagator_noun	neutral
deridiculum_noun	negative
fuga_noun	negative
curatura_noun	positive
conuentus_noun	neutral
conditio_noun	neutral
trochilea_noun	neutral
phantasia_noun	neutral
uallus_noun	neutral
copia_noun	positive
curculiunculus_noun	negative
technologia_noun	neutral
agna_noun	neutral
appulsus_noun	neutral
dissidium_noun	negative
aduersaria_noun	negative
discumbens_noun	neutral
manzerinus_noun	negative
monstrum_noun	positive
necrologia_noun	negative
auctio_noun	neutral
aggestio_noun	neutral
baro_noun	negative
necrocomium_noun	negative
parabola_noun	neutral
artum_noun	neutral
juridicus_noun	neutral
exasperatio_noun	negative
chalybs_noun	neutral
instructus_noun	neutral
accuratio_noun	positive
derisio_noun	negative
cementicium_noun	neutral
casus_noun	neutral
uestibulum_noun	neutral
sementerium_noun	negative
persona_noun	neutral
refugium_noun	positive
dominatrix_noun	neutral
magister_noun	positive
commemoramentum_noun	neutral
coeptum_noun	neutral
denominatio_noun	neutral
antidepressiuum_noun	neutral
calor_noun	neutral
ile_noun	neutral
dionysonymphas_noun	neutral
capa_noun	neutral
fulcrum_noun	neutral
anachoresis_noun	positive
rete_noun	neutral
informitas_noun	negative
abominatio_noun	negative
praemonitus_noun	neutral
capital_noun	negative
adinuentum_noun	neutral
honorificentia_noun	positive
organum_noun	neutral
concorditas_noun	positive
transenna_noun	neutral
sermocinatio_noun	neutral
syncopa_noun	neutral
diuersitas_noun	negative
capacitas_noun	neutral
uagina_noun	neutral
caesna_noun	neutral
incursus_noun	negative
suffragium_noun	neutral
liuor_noun	negative
permixtio_noun	neutral
characias_noun	neutral
dirutio_noun	negative
adsensio_noun	positive
exclamatio_noun	neutral
nummischedula_noun	neutral
defectio_noun	negative
notatio_noun	neutral
exul_noun	negative
felis_noun	neutral
ducissa_noun	neutral
far_noun	neutral
fluctio_noun	neutral
buculus_noun	neutral
cinemateum_noun	neutral
adflictio_noun	negative
redimiculum_noun	neutral
laetatio_noun	positive
adytum_noun	neutral
sycophantia_noun	negative
depectio_noun	neutral
apographon_noun	neutral
uacerra_noun	neutral
conputator_noun	neutral
rudimentum_noun	neutral
efficacia_noun	positive
bibliothecarius_noun	neutral
conclusio_noun	neutral
tristitia_noun	negative
productum_noun	neutral
grates_noun	positive
columpna_noun	neutral
regulus_noun	negative
cluaca_noun	neutral
praejudicium_noun	neutral
exemplar_noun	neutral
concretum_noun	neutral
calcestrum_noun	neutral
mazza_noun	neutral
judex_noun	neutral
inritamen_noun	positive
contignatio_noun	neutral
axiculus_noun	neutral
organicus_noun	neutral
eximietas_noun	positive
galetta_noun	neutral
militans_noun	neutral
superum_noun	positive
purgatio_noun	positive
beneficentia_noun	positive
denotatio_noun	negative
spelunca_noun	neutral
confectorium_noun	neutral
manga_noun	neutral
canditatio_noun	neutral
mercatus_noun	neutral
admotio_noun	neutral
hedera_noun	neutral
internicio_noun	negative
limonata_noun	neutral
medius_noun	neutral
obuersus_noun	neutral
emissarium_noun	neutral
sequentia_noun	neutral
durum_noun	negative
poeta_noun	neutral
euentum_noun	neutral
assis_noun	neutral
alapa_noun	negative
caritas_noun	positive
idea_noun	neutral
adpositum_noun	neutral
commune_noun	neutral
exsuperantia_noun	positive
affectio_noun	neutral
creatio_noun	positive
essentia_noun	neutral
medicamentum_noun	neutral
tritura_noun	neutral
tabernula_noun	neutral
gressus_noun	neutral
stereotypus_noun	negative
uerum_noun	positive
futtilitas_noun	negative
gremium_noun	neutral
aequatio_noun	positive
uenia_noun	positive
fabrica_noun	neutral
exspes_noun	negative
conruptio_noun	negative
planities_noun	neutral
libella_noun	neutral
stellionatus_noun	negative
extremum_noun	neutral
peristýlium_noun	neutral
curuatio_noun	neutral
adfamen_noun	neutral
colpa_noun	negative
paullum_noun	neutral
caracter_noun	neutral
defetigatio_noun	negative
rassismus_noun	negative
uociferatio_noun	negative
uipera_noun	neutral
prothesis_noun	neutral
extritio_noun	negative
turannis_noun	negative
depuratio_noun	positive
textura_noun	neutral
res_noun	neutral
homo_noun	neutral
animus_noun	positive
causa_noun	neutral
locus_noun	neutral
dies_noun	neutral
pars_noun	neutral
tempus_noun	neutral
uir_noun	positive
deus_noun	neutral
bellum_noun	neutral
manus_noun	neutral
corpus_noun	neutral
pater_noun	neutral
uis_noun	positive
respublica_noun	positive
rex_noun	neutral
nomen_noun	neutral
hostis_noun	negative
uita_noun	neutral
urbs_noun	positive
domus_noun	neutral
terra_noun	neutral
lex_noun	positive
senatus_noun	positive
uirtus_noun	positive
miles_noun	neutral
arma_noun	neutral
ciuitas_noun	positive
consilium_noun	positive
iudicium_noun	positive
natura_noun	neutral
mors_noun	negative
genus_noun	neutral
iudex_noun	positive
castra_noun	neutral
exercitus_noun	neutral
opus_noun	positive
amicus_noun	positive
annus_noun	neutral
bonum_noun	positive
fides_noun	positive
ius_noun	positive
imperium_noun	neutral
consul_noun	positive
ciuis_noun	positive
periculum_noun	negative
legio_noun	neutral
malum_noun	negative
beneficium_noun	positive
mos_noun	positive
os_noun	neutral
nox_noun	neutral
honor_noun	positive
mare_noun	neutral
oculus_noun	neutral
uox_noun	neutral
caput_noun	neutral
eques_noun	neutral
prouincia_noun	neutral
filius_noun	neutral
scelus_noun	negative
amor_noun	positive
princeps_noun	positive
spes_noun	positive
mens_noun	positive
caelum_noun	positive
mater_noun	neutral
aqua_noun	neutral
gratia_noun	positive
metus_noun	negative
ignis_noun	neutral
ager_noun	neutral
dolor_noun	negative
dux_noun	positive
iter_noun	neutral
labor_noun	negative
studium_noun	positive
nauis_noun	neutral
gens_noun	neutral
iniuria_noun	negative
aetas_noun	neutral
pes_noun	neutral
regnum_noun	neutral
ordo_noun	positive
frater_noun	neutral
signum_noun	neutral
puer_noun	neutral
legatus_noun	neutral
sententia_noun	neutral
finis_noun	neutral
salus_noun	positive
seruus_noun	negative
uia_noun	neutral
ars_noun	neutral